01604,Worcester,MA,42.249,-71.7692,-5,1,1604
01605,Worcester,MA,42.2894,-71.7892,-5,1,1605
01606,Worcester,MA,42.3148,-71.7961,-5,1,1606
01607,Worcester,MA,42.2273,-71.7924,-5,1,1607
01608,Worcester,MA,42.2617,-71.8015,-5,1,1608
01609,Worcester,MA,42.2849,-71.8255,-5,1,1609
01610,Worcester,MA,42.2465,-71.8094,-5,1,1610
01611,Cherry Valley,MA,42.2377,-71.8783,-5,1,1611
01612,Paxton,MA,42.3101,-71.933,-5,1,1612
01613,Worcester,MA,42.2648,-71.7962,-5,1,1613
01614,Worcester,MA,42.2625,-71.8027,-5,1,1614
01615,Worcester,MA,42.2696,-71.8089,-5,1,1615
01653,Worcester,MA,42.2921,-71.7811,-5,1,1653
01655,Worcester,MA,42.2778,-71.7598,-5,1,1655
01701,Framingham,MA,42.3203,-71.4404,-5,1,1701
01702,Framingham,MA,42.2813,-71.4287,-5,1,1702
01703,Framingham,MA,42.3199,-71.4402,-5,1,1703
01704,Framingham,MA,42.3198,-71.4405,-5,1,1704
01705,Framingham,MA,42.32,-71.44,-5,1,1705
01718,Acton,MA,42.5194,-71.4289,-5,1,1718
01719,Boxborough,MA,42.4884,-71.5177,-5,1,1719
01720,Acton,MA,42.4841,-71.4379,-5,1,1720
01721,Ashland,MA,42.2571,-71.468,-5,1,1721
01730,Bedford,MA,42.4949,-71.2781,-5,1,1730
01731,Hanscom AFB,MA,42.4526,-71.2809,-5,1,1731
01740,Bolton,MA,42.4359,-71.6066,-5,1,1740
01741,Carlisle,MA,42.5299,-71.3514,-5,1,1741
01742,Concord,MA,42.464,-71.3767,-5,1,1742
01745,Fayville,MA,42.29,-71.503,-5,1,1745
01746,Holliston,MA,42.1976,-71.4448,-5,1,1746
01747,Hopedale,MA,42.1252,-71.5349,-5,1,1747
